alpha,bandwidth_cv_folds,bandwidth_cv_path,bandwidth_cv_score,bandwidth_fine_grid_size,bandwidth_grid_size,bandwidth_manifold,bandwidth_scale_x,bandwidth_scale_z,bandwidth_search,bandwidth_selection,bandwidth_theory_mode,bandwidth_x,bandwidth_z,best_intensity_plot_dir,best_intensity_plot_files,best_intensity_plot_metadata,best_intensity_plot_repetition,best_model_path,best_repeat,beta,boundary_correction,correction_type,covariate_sampler,cv_save_runtime_seconds,dnn_architecture,dnn_architecture_rate_exponent,dnn_architecture_tag,dnn_depth,dnn_hidden_layers,dnn_integration_points,dnn_quadrature_mode,dnn_width,epsilon,event_dim,expected_count,fit_runtime_seconds,gaussian_cutoff,hellinger_runtime_seconds,intensity_plot_created_this_run,kernel,kernel_cv_max_events_per_replicate,kernel_cv_max_replicates,manifold_input,manifold_learning,manifold_type,mean_observed_count,mesh_resolution,method,metrics_update_runtime_seconds,metrics_write_runtime_seconds,model_path_tmp,model_save_runtime_seconds,model_saved,model_selection_runtime_seconds,model_suffix,n,output_activation,plot_after_repetitions,plot_runtime_seconds,postprocess_runtime_seconds,repetition,runtime_seconds,save_model_policy,scenario,seed,setting_hash,simulate_runtime_seconds,squared_hellinger,support,support_type,theory_rate_exponent,total_events,use_gaussian_cutoff,validation_quadrature_method,validation_z_chunk_size,z_dim
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/c732d03e61648eb96d89c0f3000dcb1c/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.99811186900024,,0.05301012500012803,True,,,,,,,30.415,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.05018055300024571,0.018366745000093943,results/models/tmp/c732d03e61648eb96d89c0f3000dcb1c_rep2.pt,0.003466817000116862,True,0.005652667999584082,.pt,1000,relu,3,0.7896143430002667,2.012020286999359,2,10.112553908999871,best_repeat,compositional,816929051,c732d03e61648eb96d89c0f3000dcb1c,0.25979728499987687,0.11983391393039158,euclidean1d,euclidean,0.3333333333333333,30415,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/9669bb2c30fc8e16a26c28b6505a0183/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,15.149550401999932,,0.823022212000069,False,,,,,,,30.104996837444656,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.016146296999977494,0.02734783799996876,results/models/tmp/9669bb2c30fc8e16a26c28b6505a0183_rep0.pt,0.0043851650002579845,False,0.0043234280001342995,.pt,3162,softplus,3,0.0,1.9926489800004674,0,18.755152503000318,best_repeat,compositional,306989305,9669bb2c30fc8e16a26c28b6505a0183,0.7899309089998496,0.06448894611002587,euclidean1d,euclidean,0.3333333333333333,95192,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/9669bb2c30fc8e16a26c28b6505a0183/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,17.18031303099997,,0.8235313239997595,False,,,,,,,30.142314990512332,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.03239059299994551,0.01771131500026968,results/models/tmp/9669bb2c30fc8e16a26c28b6505a0183_rep1.pt,0.0032150249999176594,True,0.0038497880000250007,.pt,3162,softplus,3,0.0,1.9054602240007625,1,20.681277754000348,best_repeat,compositional,306989306,9669bb2c30fc8e16a26c28b6505a0183,0.7719731749998573,0.033771342751547306,euclidean1d,euclidean,0.3333333333333333,95310,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/9669bb2c30fc8e16a26c28b6505a0183/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,13.72104278200004,,0.8023567999998704,True,,,,,,,30.20303605313093,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.05054698999992979,0.017878779000056966,results/models/tmp/9669bb2c30fc8e16a26c28b6505a0183_rep2.pt,0.003728106999915326,False,0.005510717000106524,.pt,3162,softplus,3,0.6095121869998366,2.0091262730006747,2,17.914479790000314,best_repeat,compositional,306989307,9669bb2c30fc8e16a26c28b6505a0183,0.772441747999892,0.0630078292940785,euclidean1d,euclidean,0.3333333333333333,95502,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/fbdd3088f768115a67b762747973ce8b/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,22.79616114999999,,0.05531505500039202,False,,,,,,,30.142314990512332,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.03329142199982016,0.017824438999923586,results/models/tmp/fbdd3088f768115a67b762747973ce8b_rep1.pt,0.0030732800000805582,True,0.004378455000278336,.pt,3162,relu,3,0.0,1.9511921959992833,1,25.586799752999923,best_repeat,compositional,306989306,fbdd3088f768115a67b762747973ce8b,0.7841313520002586,0.0366442319157792,euclidean1d,euclidean,0.3333333333333333,95310,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/fbdd3088f768115a67b762747973ce8b/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,15.503127418999611,,0.05826979199991911,False,,,,,,,30.104996837444656,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.016899160999855667,0.01788819599960334,results/models/tmp/fbdd3088f768115a67b762747973ce8b_rep0.pt,0.003282079999735288,False,0.0029826310001226375,.pt,3162,relu,3,0.0,1.9640270680006324,0,18.312680538000222,best_repeat,compositional,306989305,fbdd3088f768115a67b762747973ce8b,0.7872562590000598,0.06281853683908403,euclidean1d,euclidean,0.3333333333333333,95192,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/fbdd3088f768115a67b762747973ce8b/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,14.674825209000119,,0.05503185899988239,True,,,,,,,30.20303605313093,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.05267712799968649,0.018583683000088058,results/models/tmp/fbdd3088f768115a67b762747973ce8b_rep2.pt,0.003127436999875499,False,0.006122095000137051,.pt,3162,relu,3,0.7295680359998187,1.993059565999829,2,18.252498170999843,best_repeat,compositional,306989307,fbdd3088f768115a67b762747973ce8b,0.8000135010001941,0.05153851715024797,euclidean1d,euclidean,0.3333333333333333,95502,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/ee05d65b08e85289d7a4307bc975773c/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[144, 144, 144, 144]",128,stochastic,144,0.0001,1,30.0,34.71961213499981,,0.8277577690000726,False,,,,,,,30.1067,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.017200450000018463,0.018116435000138154,results/models/tmp/ee05d65b08e85289d7a4307bc975773c_rep0.pt,0.0034235029997944366,False,0.002956468999855133,.pt,10000,softplus,3,0.0,1.9318078440001045,0,39.959839398999975,best_repeat,compositional,3156689927,ee05d65b08e85289d7a4307bc975773c,2.4806616509999913,0.016885976359195514,euclidean1d,euclidean,0.3333333333333333,301067,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/ee05d65b08e85289d7a4307bc975773c/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[144, 144, 144, 144]",128,stochastic,144,0.0001,1,30.0,31.49412327500022,,0.7859822509999503,False,,,,,,,30.0984,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.0350124000001415,0.018639465999967797,results/models/tmp/ee05d65b08e85289d7a4307bc975773c_rep1.pt,0.003213494999727118,True,0.004430382999998983,.pt,10000,softplus,3,0.0,1.9521837510001205,1,36.65566290900006,best_repeat,compositional,3156689928,ee05d65b08e85289d7a4307bc975773c,2.423373631999766,0.013797704587071018,euclidean1d,euclidean,0.3333333333333333,300984,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/ee05d65b08e85289d7a4307bc975773c/best_model.pt,1,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[144, 144, 144, 144]",128,stochastic,144,0.0001,1,30.0,23.57365634300004,,0.8110471370000596,True,,,,,,,30.0791,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.05308695599978819,0.019247192999955587,results/models/tmp/ee05d65b08e85289d7a4307bc975773c_rep2.pt,0.0032974250002553163,False,0.005662479999955394,.pt,10000,softplus,3,0.5908237360004023,1.9376074019992302,2,29.347715305999827,best_repeat,compositional,3156689929,ee05d65b08e85289d7a4307bc975773c,2.4345806880000964,0.019853805444876256,euclidean1d,euclidean,0.3333333333333333,300791,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/00c7fac8f0d57788febc94436e3a5475/best_model.pt,0,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[144, 144, 144, 144]",128,stochastic,144,0.0001,1,30.0,27.17299005299992,,0.05559580899989669,False,,,,,,,30.0984,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.03424742800007152,0.018783452999741712,results/models/tmp/00c7fac8f0d57788febc94436e3a5475_rep1.pt,0.0032200779996856,False,0.004089048999958322,.pt,10000,relu,3,0.0,1.9177942100004657,1,31.563897179999913,best_repeat,compositional,3156689928,00c7fac8f0d57788febc94436e3a5475,2.417517107999629,0.01888883772066903,euclidean1d,euclidean,0.3333333333333333,300984,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/00c7fac8f0d57788febc94436e3a5475/best_model.pt,0,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[144, 144, 144, 144]",128,stochastic,144,0.0001,1,30.0,33.87281597299989,,0.05596799100021599,False,,,,,,,30.1067,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.01778860900003565,0.019029455999771017,results/models/tmp/00c7fac8f0d57788febc94436e3a5475_rep0.pt,0.0034109540001736605,True,0.0029101979998813476,.pt,10000,relu,3,0.0,2.004822358999718,0,38.36417183599997,best_repeat,compositional,3156689927,00c7fac8f0d57788febc94436e3a5475,2.430565513000147,0.01705605227477376,euclidean1d,euclidean,0.3333333333333333,301067,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/00c7fac8f0d57788febc94436e3a5475/best_model.pt,0,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,4,"[144, 144, 144, 144]",128,stochastic,144,0.0001,1,30.0,22.855546169999798,,0.05742960299994593,True,,,,,,,30.0791,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.05400685999984489,0.02279313999997612,results/models/tmp/00c7fac8f0d57788febc94436e3a5475_rep2.pt,0.0033153980002680328,False,0.005861893000201235,.pt,10000,relu,3,0.7256576109998605,2.0120858499999486,2,28.027866073999576,best_repeat,compositional,3156689929,00c7fac8f0d57788febc94436e3a5475,2.377146840000023,0.01964735737637833,euclidean1d,euclidean,0.3333333333333333,300791,,,,5
